datetime,pps,cum_pnl,daily_pnl
1388534400,1.0,0.0,0.0
1388620800,1.0047,0.0046999999999999265,0.0046999999999999265
1388707200,1.0114,0.011400000000000077,0.006668657310640142
1388793600,1.0244,0.024399999999999977,0.012853470437017896
1388880000,1.0361,0.03610000000000002,0.011421319796954358
1388966400,1.081,0.08099999999999996,0.04333558536820764
1389052800,1.0875,0.08749999999999991,0.006012950971322804
1389139200,1.0029,0.0028999999999999027,-0.07779310344827588
1389225600,1.0293,0.029300000000000104,0.026323661381992425
1389312000,1.0303,0.030299999999999994,0.000971534052268425
1389398400,1.0495,0.0495000000000001,0.018635348927496947
1389484800,1.0824,0.08240000000000003,0.03134826107670312
1389571200,1.0422,0.042200000000000015,-0.03713968957871398
1389657600,1.0258,0.025800000000000045,-0.015735943197083064
1389744000,1.0189,0.018899999999999917,-0.006726457399103263
1389830400,1.041,0.040999999999999925,0.021690057905584464
1389916800,1.0168,0.016799999999999926,-0.02324687800192123
1390003200,0.9991,-0.0009000000000000119,-0.017407553107789082
1390089600,1.0019,0.0019000000000000128,0.0028025222700430634
1390176000,1.0096,0.009600000000000053,0.007685397744285897
1390262400,1.0051,0.0051000000000001044,-0.004457210776545115
1390348800,1.0044,0.0043999999999999595,-0.0006964481146156053
1390435200,1.0025,0.0024999999999999467,-0.0018916766228594315
1390521600,1.0001,9.999999999998899e-05,-0.002394014962593474
1390608000,0.992,-0.008000000000000007,-0.008099190080991896
1390694400,0.9986,-0.0013999999999999568,0.006653225806451664
1390780800,1.0008,0.0007999999999999119,0.002203084318045132
1390867200,0.9813,-0.01870000000000005,-0.019484412470023943
1390953600,0.99,-0.010000000000000009,0.008865790278202427
1391040000,0.9924,-0.007600000000000051,0.0024242424242423817
1391126400,0.9941,-0.005900000000000016,0.001713018943974239
1391212800,0.9951,-0.0049000000000000155,0.0010059350165979287
1391299200,0.9988,-0.0011999999999999789,0.0037182192744448163
1391385600,0.9994,-0.0006000000000000449,0.0006007208650379795
1391472000,0.9961,-0.0039000000000000146,-0.0033019811887131977
1391558400,0.994,-0.006000000000000005,-0.0021082220660576154
1391644800,0.9839,-0.016100000000000003,-0.01016096579476861
1391731200,0.977,-0.02300000000000002,-0.00701290781583496
1391817600,0.9532,-0.04679999999999995,-0.02436028659160689
1391904000,0.9441,-0.05589999999999995,-0.009546789760805703
1391990400,0.9468,-0.053200000000000025,0.0028598665395614072
1392076800,0.9469,-0.053100000000000036,0.00010561892691169095
1392163200,0.9437,-0.05630000000000002,-0.003379448727426318
1392249600,0.937,-0.06299999999999994,-0.0070997138921266596
1392336000,0.9282,-0.07179999999999997,-0.009391675560298858
1392422400,0.9399,-0.06010000000000004,0.01260504201680665
1392508800,0.9376,-0.06240000000000001,-0.002447068837110298
1392595200,0.9333,-0.06669999999999998,-0.004586177474402699
1392681600,0.9346,-0.06540000000000001,0.0013929068895317345
1392768000,0.9344,-0.06559999999999999,-0.00021399529210355017
1392854400,0.9343,-0.06569999999999998,-0.0001070205479451937
1392940800,0.9349,-0.06510000000000005,0.0006421920154125377
1393027200,0.9345,-0.0655,-0.0004278532463364595
1393113600,0.9326,-0.06740000000000002,-0.0020331728196896874
1393200000,0.9328,-0.06720000000000004,0.00021445421402528197
1393286400,0.9437,-0.05630000000000002,0.011685248713550624
1393372800,0.9445,-0.055499999999999994,0.0008477270318957539
1393459200,0.934,-0.06599999999999995,-0.01111699311805183
1393545600,0.9343,-0.06569999999999998,0.00032119914346891534
1393632000,0.9439,-0.05610000000000004,0.010275072246601671
1393718400,0.9392,-0.060799999999999965,-0.004979341031888893
1393804800,0.9387,-0.06130000000000002,-0.0005323679727428194
1393891200,0.9423,-0.057699999999999974,0.003835091083413282
1393977600,0.942,-0.05800000000000005,-0.00031836994587719193
1394064000,0.9416,-0.05840000000000001,-0.00042462845010611034
1394150400,0.9417,-0.05830000000000002,0.00010620220900593563
1394236800,0.9363,-0.06369999999999998,-0.0057343102899012005
1394323200,0.9341,-0.06589999999999996,-0.002349674249706269
1394409600,0.9378,-0.06220000000000003,0.003961032009420753
1394496000,0.9354,-0.06459999999999999,-0.0025591810620600956
1394582400,0.9363,-0.06369999999999998,0.0009621552277100832
1394668800,0.9373,-0.06269999999999998,0.0010680337498664967
1394755200,0.9392,-0.060799999999999965,0.002027099114477769
1394841600,0.9357,-0.06430000000000002,-0.003726575809199381
1394928000,0.9382,-0.061799999999999966,0.002671796515977405
1395014400,0.9371,-0.06289999999999996,-0.0011724578981027391
1395100800,0.9318,-0.06820000000000004,-0.00565574645181953
1395187200,0.9274,-0.0726,-0.004722043356943506
1395273600,0.9255,-0.07450000000000001,-0.0020487384084537552
1395360000,0.9124,-0.08760000000000001,-0.014154511075094545
1395446400,0.9032,-0.0968,-0.010083296799649262
1395532800,0.9048,-0.09519999999999995,0.0017714791851196256
1395619200,0.9067,-0.09330000000000005,0.0020999115826700948
1395705600,0.897,-0.10299999999999998,-0.0106981360979375
1395792000,0.8978,-0.10219999999999996,0.0008918617614270043
1395878400,0.8987,-0.10129999999999995,0.0010024504343952014
1395964800,0.9466,-0.0534,0.05329920996995654
1396051200,0.9337,-0.06630000000000003,-0.013627720261990306
1396137600,0.9393,-0.060699999999999976,0.0059976437827996675
1396224000,0.9581,-0.04190000000000005,0.020014904716278002
1396310400,0.962,-0.038000000000000034,0.004070556309362295
1396396800,0.9466,-0.0534,-0.016008316008315978
1396483200,0.9754,-0.024599999999999955,0.03042467779421091
1396569600,0.9671,-0.03290000000000004,-0.008509329505843844
1396656000,0.9686,-0.031399999999999983,0.0015510288491366528
1396742400,0.9566,-0.043399999999999994,-0.012389015073301684
1396828800,0.9614,-0.03859999999999997,0.005017771273259488
1396915200,0.9739,-0.026100000000000012,0.013001872269606777
1397001600,0.9671,-0.03290000000000004,-0.006982236369237117
1397088000,0.9781,-0.02190000000000003,0.011374211560335032
1397174400,1.046,0.04600000000000004,0.06942030467232396
1397260800,1.0495,0.0495000000000001,0.003346080305927398
1397347200,1.0497,0.04970000000000008,0.00019056693663647257
1397433600,1.0483,0.04830000000000001,-0.0013337143945889947
1397520000,1.0573,0.05729999999999991,0.008585328627301247
1397606400,1.1181,0.1181000000000001,0.05750496547810479
1397692800,1.1242,0.12420000000000009,0.005455683749217417
1397779200,1.0933,0.09329999999999994,-0.027486212417719397
1397865600,1.0734,0.07339999999999991,-0.018201774444342844
1397952000,1.1001,0.10010000000000008,0.024874231414198034
1398038400,1.0951,0.09509999999999996,-0.00454504135987648
1398124800,1.0912,0.09119999999999995,-0.003561318601041014
1398211200,1.0808,0.08079999999999998,-0.009530791788856274
1398297600,1.0834,0.08339999999999992,0.002405625462620222
1398384000,1.0976,0.09759999999999991,0.013106885730108908
1398470400,1.0461,0.04610000000000003,-0.04692055393585995
1398556800,1.0347,0.03469999999999995,-0.010897619730427374
1398643200,0.9888,-0.011199999999999988,-0.04436068425630612
1398729600,1.0054,0.005400000000000071,0.0167880258899677
1398816000,1.0179,0.017900000000000027,0.012432862542271687
1398902400,1.0193,0.019300000000000095,0.0013753806857255799
1398988800,1.0392,0.0391999999999999,0.019523202197586388
1399075200,1.0248,0.024799999999999933,-0.013856812933025375
1399161600,1.0045,0.0044999999999999485,-0.019808743169398894
1399248000,0.9991,-0.0009000000000000119,-0.0053758088601293785
1399334400,1.0008,0.0007999999999999119,0.0017015313782403401
1399420800,1.0021,0.0020999999999999908,0.001298960831335011
1399507200,0.9957,-0.0042999999999999705,-0.006386588164853768
1399593600,0.9968,-0.0031999999999999806,0.001104750426835382
1399680000,0.988,-0.01200000000000001,-0.008828250401284139
1399766400,0.9924,-0.007600000000000051,0.004453441295546518
1399852800,0.9732,-0.026800000000000046,-0.019347037484885123
1399939200,0.978,-0.02200000000000002,0.004932182490752186
1400025600,0.9744,-0.025599999999999956,-0.00368098159509196
1400112000,0.9799,-0.020100000000000007,0.005644499178981886
1400198400,0.9824,-0.01759999999999995,0.002551280742933011
1400284800,0.9839,-0.016100000000000003,0.0015268729641693258
1400371200,0.9857,-0.01429999999999998,0.001829454212826531
1400457600,0.9829,-0.017100000000000004,-0.0028406208785634822
1400544000,0.9848,-0.015199999999999991,0.001933055244684111
1400630400,1.0401,0.040100000000000025,0.056153533712428934
1400716800,1.0469,0.04689999999999994,0.006537832900682547
1400803200,1.0987,0.09870000000000001,0.04947941541694534
1400889600,1.0888,0.08879999999999999,-0.009010648948757641
1400976000,1.0956,0.09559999999999991,0.006245407788390813
1401062400,1.1662,0.1661999999999999,0.06443957648776925
1401148800,1.1788,0.17880000000000007,0.01080432172869162
1401235200,1.1624,0.1624000000000001,-0.013912453342382057
1401321600,1.1754,0.1754,0.011183757742601427
1401408000,1.1599,0.15989999999999993,-0.0131870001701549
1401494400,1.2486,0.24859999999999993,0.07647210966462627
1401580800,1.2513,0.2513000000000001,0.0021624219125421645
1401667200,1.2526,0.25259999999999994,0.0010389195236952422
1401753600,1.2649,0.2648999999999999,0.009819575283410488
1401840000,1.2678,0.26780000000000004,0.0022926713574196577
1401926400,1.2564,0.25639999999999996,-0.008991954566966458
1402012800,1.2648,0.2647999999999999,0.006685768863419264
1402099200,1.2591,0.2591000000000001,-0.004506641366223764
1402185600,1.263,0.2629999999999999,0.00309745055992359
1402272000,1.2634,0.2634000000000001,0.0003167062549486762
1402358400,1.2597,0.25970000000000004,-0.002928605350641156
1402444800,1.2596,0.25960000000000005,-7.938398031276413e-05
1402531200,1.2482,0.24819999999999998,-0.009050492219752362
1402617600,1.2262,0.22619999999999996,-0.01762538054798912
1402704000,1.2349,0.2349000000000001,0.007095090523568873
1402790400,1.2239,0.2239,-0.008907603854563219
1402876800,1.2341,0.23409999999999997,0.008334014216847771
1402963200,1.2315,0.23150000000000004,-0.0021067984766225878
1403049600,1.2394,0.23940000000000006,0.006414941128704846
1403136000,1.24,0.24,0.000484105212199398
1403222400,1.2327,0.2326999999999999,-0.005887096774193616
1403308800,1.2306,0.23059999999999992,-0.001703577512776824
1403395200,1.2311,0.23110000000000008,0.00040630586705685603
1403481600,1.2351,0.2351000000000001,0.0032491267971732625
1403568000,1.2291,0.22910000000000008,-0.004857906242409525
1403654400,1.2212,0.22120000000000006,-0.006427467252461165
1403740800,1.2152,0.21520000000000006,-0.004913200131018675
1403827200,1.2232,0.22320000000000007,0.0065832784726794
1403913600,1.2323,0.23229999999999995,0.007439502943099972
1404000000,1.228,0.22799999999999998,-0.0034894100462549466
1404086400,1.2325,0.23249999999999993,0.003664495114006473
1404172800,1.2559,0.2559,0.018985801217038613
1404259200,1.2545,0.25449999999999995,-0.0011147384345887952
1404345600,1.2704,0.2704,0.012674372259864508
1404432000,1.2677,0.26770000000000005,-0.002125314861460898
1404518400,1.2406,0.24059999999999993,-0.02137729746785527
1404604800,1.2435,0.24350000000000005,0.0023375785910044536
1404691200,1.2478,0.24780000000000002,0.0034579815038198393
1404777600,1.2287,0.2286999999999999,-0.015306940214778103
1404864000,1.2289,0.2289000000000001,0.0001627736632214536
1404950400,1.2272,0.22720000000000007,-0.0013833509642770239
1405036800,1.2246,0.2245999999999999,-0.0021186440677967385
1405123200,1.2317,0.23170000000000002,0.005797811530295694
1405209600,1.2329,0.2329000000000001,0.0009742632134449053
1405296000,1.2293,0.22930000000000006,-0.00291994484548629
1405382400,1.2249,0.2249000000000001,-0.0035792727568534606
1405468800,1.2251,0.22510000000000008,0.0001632786349905935
1405555200,1.2225,0.22249999999999992,-0.0021222757325933864
1405641600,1.2254,0.22540000000000004,0.0023721881390594067
1405728000,1.2277,0.2277,0.0018769381426472732
1405814400,1.2266,0.2265999999999999,-0.0008959843610003265
1405900800,1.2249,0.2249000000000001,-0.0013859448883089948
1405987200,1.2226,0.2225999999999999,-0.0018777043023921877
1406073600,1.2211,0.22110000000000007,-0.0012268935056435751
1406160000,1.221,0.22100000000000009,-8.189337482596756e-05
1406246400,1.2139,0.21389999999999998,-0.005814905814905902
1406332800,1.213,0.21300000000000008,-0.0007414119779223172
1406419200,1.2103,0.21029999999999993,-0.0022258862324815716
1406505600,1.209,0.20900000000000007,-0.001074113856068625
1406592000,1.2081,0.20809999999999995,-0.0007444168734492331
1406678400,1.2071,0.20710000000000006,-0.000827746047512532
1406764800,1.2021,0.20209999999999995,-0.00414215889321524
1406851200,1.2057,0.2057,0.0029947591714500022
1406937600,1.2077,0.2077,0.0016587874263913095
1407024000,1.2069,0.20690000000000008,-0.0006624161629543031
1407110400,1.2068,0.2068000000000001,-8.285690612311623e-05
1407196800,1.2068,0.2068000000000001,0.0
1407283200,1.207,0.20700000000000007,0.00016572754391778089
1407369600,1.207,0.20700000000000007,0.0
1407456000,1.2064,0.20639999999999992,-0.0004971002485502535
1407542400,1.206,0.20599999999999996,-0.00033156498673736403
1407628800,1.2058,0.20579999999999998,-0.00016583747927029682
1407715200,1.2055,0.20550000000000002,-0.0002487974788521869
1407801600,1.2101,0.21009999999999995,0.0038158440481127643
1407888000,1.2118,0.2118,0.001404842574993831
1407974400,1.2191,0.21910000000000007,0.006024096385542238
1408060800,1.2369,0.2369000000000001,0.014600935116069262
1408147200,1.2399,0.2399,0.002425418384671268
1408233600,1.2294,0.22940000000000005,-0.00846842487297359
1408320000,1.2442,0.24419999999999997,0.012038392711891917
1408406400,1.2591,0.2591000000000001,0.011975566629159409
1408492800,1.2483,0.24829999999999997,-0.00857755539671205
1408579200,1.2311,0.23110000000000008,-0.013778739085155717
1408665600,1.2291,0.22910000000000008,-0.0016245633985866312
1408752000,1.2331,0.23310000000000008,0.0032544137987145093
1408838400,1.2487,0.24869999999999992,0.012651042089043739
1408924800,1.239,0.2390000000000001,-0.007768078801953888
1409011200,1.2433,0.24330000000000007,0.0034705407586763277
1409097600,1.2318,0.2318,-0.009249577736668596
1409184000,1.2327,0.2326999999999999,0.0007306380905990427
1409270400,1.2326,0.23259999999999992,-8.112273870364971e-05
1409356800,1.2327,0.2326999999999999,8.112932013628833e-05
1409443200,1.2316,0.23160000000000003,-0.0008923501257401468
1409529600,1.2273,0.22730000000000006,-0.0034913933095160527
1409616000,1.2257,0.2257,-0.0013036747331541154
1409702400,1.2263,0.22629999999999995,0.0004895161948273916
1409788800,1.2261,0.22609999999999997,-0.00016309222865528662
1409875200,1.2166,0.2165999999999999,-0.007748144523285266
1409961600,1.2042,0.20419999999999994,-0.01019233930626333
1410048000,1.2067,0.2067000000000001,0.0020760670984887636
1410134400,1.2037,0.2037,-0.0024861191679788792
1410220800,1.1928,0.19280000000000008,-0.009055412478192165
1410307200,1.1991,0.19910000000000005,0.005281690140845047
1410393600,1.2048,0.2048000000000001,0.004753565173880442
1410480000,1.2043,0.20429999999999993,-0.00041500664010638027
1410566400,1.1982,0.19819999999999993,-0.0050651830939134725
1410652800,1.2053,0.20530000000000004,0.005925554999165503
1410739200,1.2015,0.2015,-0.003152742055919709
1410825600,1.1922,0.19219999999999993,-0.00774032459425725
1410912000,1.1825,0.1825000000000001,-0.008136218755242258
1410998400,1.1651,0.16510000000000002,-0.01471458773784362
1411084800,1.119,0.119,-0.03956741910565619
1411171200,1.1337,0.13369999999999993,0.013136729222520049
1411257600,1.1257,0.12569999999999992,-0.007056540531004681
1411344000,1.1317,0.13169999999999993,0.005330016878386787
1411430400,1.1324,0.13240000000000007,0.0006185384819299682
1411516800,1.1035,0.10349999999999993,-0.025521017308371727
1411603200,1.1166,0.11660000000000004,0.011871318531943916
1411689600,1.1276,0.12759999999999994,0.009851334408024269
1411776000,1.1318,0.13179999999999992,0.0037247250798155213
1411862400,1.1374,0.13739999999999997,0.004947870648524518
1411948800,1.1611,0.16110000000000002,0.020836996659046998
1412035200,1.1626,0.16260000000000008,0.0012918783911808258
1412121600,1.1456,0.14559999999999995,-0.014622398073284125
1412208000,1.1512,0.1512,0.004888268156424624
1412294400,1.1621,0.1620999999999999,0.009468380820013821
1412380800,1.1854,0.1854,0.020049909646330005
1412467200,1.2312,0.23120000000000007,0.038636747089590064
1412553600,1.2344,0.23439999999999994,0.002599090318388458
1412640000,1.2342,0.23419999999999996,-0.00016202203499674173
1412726400,1.2342,0.23419999999999996,0.0
1412812800,1.2342,0.23419999999999996,0.0
1412899200,1.2342,0.23419999999999996,0.0
1412985600,1.2336,0.23360000000000003,-0.0004861448711715556
1413072000,1.2364,0.23639999999999994,0.0022697795071335227
1413158400,1.26,0.26,0.019087673891944407
1413244800,1.2827,0.28269999999999995,0.01801587301587297
1413331200,1.2972,0.2971999999999999,0.01130428003430261
1413417600,1.2845,0.2845,-0.00979031760715382
1413504000,1.2661,0.2661,-0.014324639937718936
1413590400,1.2642,0.2642,-0.001500671352973709
1413676800,1.2784,0.2784,0.011232399936718866
1413763200,1.2753,0.2753000000000001,-0.0024249061326657387
1413849600,1.2586,0.25859999999999994,-0.013094958049086614
1413936000,1.2689,0.2688999999999999,0.008183696170347986
1414022400,1.2606,0.26059999999999994,-0.00654109858932932
1414108800,1.2027,0.2027000000000001,-0.045930509281294496
1414195200,1.2072,0.20720000000000005,0.003741581441756006
