datetime,pps,cum_pnl,daily_pnl
1451606400,0.5884699453551913,-0.41153005464480874,0.010960125795019988
1451692800,0.5956147540983606,-0.4043852459016394,0.012141331599962793
1451779200,0.5942622950819673,-0.40573770491803274,-0.0022706942819788046
1451865600,0.5871448087431694,-0.41285519125683057,-0.011977011494252898
1451952000,0.5905737704918033,-0.40942622950819674,0.005840061425347177
1452038400,0.5909426229508197,-0.4090573770491803,0.0006245662734212651
1452124800,0.5856830601092896,-0.4143169398907104,-0.008900293594100392
1452211200,0.6298087431693988,-0.37019125683060117,0.07534054860981515
1452297600,0.6195765027322404,-0.3804234972677596,-0.016246583662313928
1452384000,0.6147540983606558,-0.38524590163934425,-0.007783388088990733
1452470400,0.6154371584699454,-0.3845628415300546,0.0011111111111111575
1452556800,0.6153415300546449,-0.38465846994535513,-0.0001553829078801072
1452643200,0.589412568306011,-0.41058743169398904,-0.04213751304309219
1452729600,0.5873497267759563,-0.4126502732240437,-0.003499826167574465
1452816000,0.5845218579234973,-0.4154781420765027,-0.004814625296552985
1452902400,0.4918032786885246,-0.5081967213114754,-0.1586229462219834
1452988800,0.5308743169398907,-0.46912568306010927,0.07944444444444451
1453075200,0.5191256830601093,-0.4808743169398907,-0.022130725681935155
1453161600,0.5253142076502731,-0.47468579234972685,0.011921052631578756
1453248000,0.514672131147541,-0.48532786885245904,-0.02025849738641969
1453334400,0.5757377049180328,-0.4242622950819672,0.11864946647555347
1453420800,0.5625136612021858,-0.4374863387978142,-0.022968868640850352
1453507200,0.5215846994535519,-0.4784153005464481,-0.07276083155236067
1453593600,0.5287021857923497,-0.47129781420765027,0.013645887899423812
1453680000,0.5514617486338798,-0.44853825136612024,0.04304798325624655
1453766400,0.5314207650273224,-0.4685792349726776,-0.03634156613075036
1453852800,0.5349043715846995,-0.4650956284153005,0.006555269922879305
1453939200,0.5404781420765027,-0.4595218579234973,0.010420125143659642
1454025600,0.5191256830601093,-0.4808743169398907,-0.03950660971109358
1454112000,0.5155054644808743,-0.4844945355191257,-0.0069736842105263715
1454198400,0.5149590163934427,-0.48504098360655734,-0.0010600238505365522
1454284800,0.498620218579235,-0.501379781420765,-0.031728345934474086
1454371200,0.5076775956284153,-0.4923224043715847,0.01816488122962268
1454457600,0.5091393442622951,-0.4908606557377049,0.0028792852914268073
1454544000,0.5051639344262294,-0.4948360655737706,-0.0078080978829592786
1454630400,0.5320901639344262,-0.4679098360655738,0.05330196332954744
1454716800,0.5264890710382514,-0.4735109289617486,-0.010526586048422234
1454803200,0.5113387978142077,-0.48866120218579234,-0.028776045045278816
1454889600,0.5133060109289618,-0.4866939890710382,0.0038471814052899135
1454976000,0.5080054644808744,-0.49199453551912564,-0.010326289455474503
1455062400,0.5130464480874317,-0.4869535519125683,0.009923089334695816
1455148800,0.5210245901639344,-0.47897540983606557,0.015550525895353447
1455235200,0.5166666666666666,-0.4833333333333334,-0.008364141692231172
1455321600,0.5221584699453552,-0.4778415300546448,0.010629296668429529
1455408000,0.5394125683060109,-0.4605874316939891,0.03304379676626024
1455494400,0.5586338797814208,-0.44136612021857924,0.035633784981638605
1455580800,0.5453142076502733,-0.4546857923497267,-0.02384329453193769
1455667200,0.555464480874317,-0.444535519125683,0.01861362326828168
1455753600,0.5669262295081967,-0.4330737704918033,0.020634530250860685
1455840000,0.5748224043715847,-0.4251775956284153,0.013928046458950866
1455926400,0.5733743169398907,-0.4266256830601093,-0.002519191006963444
1456012800,0.5996994535519126,-0.40030054644808744,0.045912653975363926
1456099200,0.600915300546448,-0.39908469945355196,0.0020274272176408203
1456185600,0.5999863387978142,-0.40001366120218584,-0.0015459112919726339
1456272000,0.5738661202185792,-0.4261338797814208,-0.04353468885903595
1456358400,0.5799453551912568,-0.4200546448087432,0.010593472516485345
1456444800,0.5798633879781421,-0.4201366120218579,-0.00014133609723915658
1456531200,0.5929234972677595,-0.4070765027322405,0.022522734768882714
1456617600,0.5902185792349727,-0.4097814207650273,-0.0045620017510712855
1456704000,0.5928825136612021,-0.40711748633879785,0.004513470974909674
1456790400,0.5955737704918033,-0.40442622950819673,0.004539275098504617
1456876800,0.5922814207650273,-0.4077185792349727,-0.005528030094504064
1456963200,0.5789617486338798,-0.42103825136612016,-0.022488755622188814
1457049600,0.573756830601093,-0.42624316939890705,-0.008990089664936293
1457136000,0.5583060109289617,-0.4416939890710383,-0.02692921260030017
