datetime,pps,cum_pnl,daily_pnl
1514764800,1.0,0.0,0.0
1514851200,0.9958,-0.0041999999999999815,-0.0041999999999999815
1514937600,0.9806,-0.019399999999999973,-0.015264109258887317
1515024000,1.1219,0.1218999999999999,0.14409545176422583
1515110400,1.1313,0.13129999999999997,0.008378643372849697
1515196800,1.1621,0.1620999999999999,0.027225316008132185
1515283200,1.247,0.2470000000000001,0.07305739609327959
1515369600,1.4578,0.4578,0.16904570970328778
1515456000,1.5418,0.5418000000000001,0.0576210728494993
1515542400,1.8704,0.8704000000000001,0.21312751329614735
1515628800,1.8422,0.8422000000000001,-0.01507698887938409
1515715200,1.8058,0.8058000000000001,-0.01975898382368906
1515801600,1.901,0.901,0.052719016502381186
1515888000,1.9539,0.9539,0.02782745923198314
1515974400,1.9246,0.9246000000000001,-0.014995649726188588
1516060800,1.8647,0.8647,-0.03112335030655724
1516147200,1.7069,0.7069000000000001,-0.08462487263366758
1516233600,1.7038,0.7038,-0.0018161579471557224
1516320000,1.7037,0.7037,-5.869233478107113e-05
1516406400,1.7073,0.7073,0.0021130480718436623
1516492800,1.8756,0.8755999999999999,0.09857670005271475
1516579200,1.7207,0.7206999999999999,-0.08258690552356582
1516665600,1.6488,0.6488,-0.04178531992793622
1516752000,1.6282,0.6282000000000001,-0.012493934983017922
1516838400,1.7228,0.7228000000000001,0.058100970396757164
1516924800,1.7054,0.7054,-0.010099837473879778
1517011200,1.7053,0.7053,-5.8637269848709385e-05
1517097600,1.7583,0.7583,0.031079575441271292
1517184000,1.8548,0.8548,0.054882557015298886
1517270400,1.8128,0.8128,-0.022643950830278217
1517356800,1.7381,0.7381,-0.04120697263901147
1517443200,1.7672,0.7672000000000001,0.016742419883781213
1517529600,1.7247,0.7246999999999999,-0.024049343594386714
1517616000,1.6784,0.6783999999999999,-0.02684524844900563
1517702400,1.6957,0.6957,0.010307435653002916
1517788800,1.6651,0.6651,-0.018045644866426822
1517875200,1.6515,0.6515,-0.008167677616959976
1517961600,1.6478,0.6477999999999999,-0.002240387526491091
1518048000,1.6532,0.6532,0.003277096735040704
1518134400,1.635,0.635,-0.01100895233486571
1518220800,1.6091,0.6091,-0.01584097859327219
1518307200,1.6232,0.6232,0.008762662357839787
1518393600,1.6476,0.6476,0.015032035485460804
1518480000,1.6066,0.6066,-0.024884680747754264
1518566400,1.628,0.6279999999999999,0.01332005477405693
1518652800,1.5519,0.5519000000000001,-0.04674447174447165
1518739200,1.543,0.5429999999999999,-0.005734905599587686
1518825600,1.5291,0.5290999999999999,-0.009008425145819848
1518912000,1.4852,0.4852000000000001,-0.028709698515466505
1518998400,1.5647,0.5647,0.0535281443576622
1519084800,1.5303,0.5303,-0.021985045056560355
1519171200,1.6176,0.6175999999999999,0.05704763771809445
1519257600,1.6903,0.6902999999999999,0.0449431256181998
1519344000,1.754,0.754,0.03768561793764426
1519430400,1.6626,0.6626000000000001,-0.05210946408209802
1519516800,1.703,0.7030000000000001,0.024299290268254534
1519603200,1.686,0.6859999999999999,-0.009982384028185628
1519689600,1.6328,0.6328,-0.0315539739027283
1519776000,1.6246,0.6246,-0.005022048015678579
1519862400,1.6616,0.6616,0.02277483688292498
1519948800,1.6275,0.6275,-0.020522388059701503
1520035200,1.6513,0.6513,0.014623655913978522
1520121600,1.653,0.653,0.0010294919154605674
1520208000,1.6382,0.6382000000000001,-0.008953418027828145
1520294400,1.6578,0.6577999999999999,0.011964351117079624
1520380800,1.695,0.6950000000000001,0.0224393774882375
1520467200,1.7614,0.7614000000000001,0.039174041297935114
1520553600,1.8069,0.8069,0.025831724764391887
1520640000,1.787,0.7869999999999999,-0.011013337760805816
1520726400,1.8147,0.8147,0.015500839395635176
1520812800,1.7949,0.7948999999999999,-0.010910894362704602
1520899200,1.8038,0.8038000000000001,0.004958493509387782
1520985600,1.8054,0.8053999999999999,0.000887016298924395
1521072000,1.8116,0.8116000000000001,0.0034341420183893905
1521158400,1.8114,0.8113999999999999,-0.0001103996467212409
1521244800,1.8121,0.8121,0.0003864414265210031
1521331200,1.8242,0.8242,0.006677335687875945
1521417600,1.829,0.829,0.002631290428681019
1521504000,1.8179,0.8179000000000001,-0.006068890103881841
1521590400,1.8159,0.8159000000000001,-0.0011001705264315979
1521676800,1.8141,0.8141,-0.0009912440112341118
1521763200,1.8363,0.8363,0.012237473127170497
1521849600,1.83,0.8300000000000001,-0.0034308119588302415
1521936000,1.8649,0.8649,0.019071038251366083
1522022400,1.8596,0.8595999999999999,-0.002841975441042459
1522108800,1.9266,0.9266000000000001,0.03602925360292546
1522195200,2.0007,1.0007000000000001,0.03846153846153849
